address,bedrooms,full_bathrooms,half_bathrooms,type,size_sqft,lot_size,price,GEOCODE,zip,distance,pps,lon,lat
27 GREENSIDE DR LAS VEGAS NV 89141,5.0,5.0,1.0,Single Family Home,6144.0,20037.6,1995e3,"-115.19728,35.979893",89141,9.391284231111197,324.70703125,-115.19728,35.979893
3933 DAYDREAM BEND ST LAS VEGAS NV 89032,6.0,4.0,1.0,Single Family Home,3800.0,6969.0,263e3,"-115.17688,36.23141",89032,8.053933459021174,69.21052631578948,-115.17688,36.23141
10305 BAYHEAD BEACH AVE LAS VEGAS NV 89135,4.0,3.0,0.0,Single Family Home,1651.0,3920.0,239999.0,"-115.3177,36.14487",89135,8.367470716361172,145.3658388855239,-115.3177,36.14487
3128 SINGLE LEAF CIR LAS VEGAS NV 89146,4.0,2.0,0.0,Single Family Home,1968.0,8712.0,137900.0,"-115.20978,36.133453",89146,2.4406325259375907,70.07113821138212,-115.20978,36.133453
4940 INDIAN RIVER DR UNIT: 458 LAS VEGAS NV 89103,2.0,1.0,0.0,Condo/Townhome/Row Home/Co-Op,816.0,827.0,65e3,"-115.20991,36.109055",89103,2.110756584765496,79.65686274509804,-115.20991,36.109055
9349 THUNDER BASIN AVE LAS VEGAS NV 89149,3.0,2.0,1.0,Single Family Home,2632.0,7840.0,299999.0,"-115.29873,36.29737",89149,14.43019956347756,113.9813829787234,-115.29873,36.29737
6370 GOLDEN GOOSE LN LAS VEGAS NV 89118,4.0,2.0,1.0,Single Family Home,2765.0,10890.0,329800.0,"-115.23102,36.08669",89118,3.7843911249494293,119.27667269439421,-115.23102,36.08669
8821 W KATIE AVE LAS VEGAS NV 89147,4.0,3.0,1.0,Single Family Home,2799.0,5662.0,319e3,"-115.28405,36.12043",89147,6.235402879046291,113.96927474097892,-115.28405,36.12043
7704 LICENSE ST LAS VEGAS NV 89131,2.0,2.0,0.0,Single Family Home,1065.0,4356.0,149999.0,"-115.26271,36.3001",89131,13.738124332387137,140.84413145539907,-115.26271,36.3001
LAS VEGAS NV 89074,3.0,2.0,1.0,Single Family Home,1576.0,4356.0,16e4,NA,89074,NA,101.5228426395939,NA,NA
8317 ASPENBROOK AVE LAS VEGAS NV 89145,3.0,2.0,0.0,Single Family Home,1706.0,4791.0,9e4,"-115.27392,36.16823",89145,6.75424834376774,52.75498241500586,-115.27392,36.16823
5931 BEELINE CT NORTH LAS VEGAS NV 89031,4.0,2.0,1.0,Single Family Home,2153.0,5662.0,184e3,"-115.18136,36.268463",89031,10.616263203093602,85.46214584300975,-115.18136,36.268463
2712 MARIE ANTOINETTE ST HENDERSON NV 89044,5.0,5.0,1.0,Single Family Home,4486.0,13068.0,869900.0,"-115.0851,35.927113",89044,13.831778330210717,193.91440035666517,-115.0851,35.927113
7316 RUSTIC MEADOW ST LAS VEGAS NV 89131,5.0,3.0,0.0,Single Family Home,2691.0,6534.0,289900.0,"-115.21811,36.29336",89131,12.579426427926848,107.72946859903382,-115.21811,36.29336
3305 SONTERRA CIR LAS VEGAS NV 89117,2.0,2.0,1.0,Single Family Home,1328.0,3049.0,175e3,"-115.2796,36.13065",89117,6.074373128053661,131.77710843373495,-115.2796,36.13065
3042 ROSANNA ST LAS VEGAS NV 89117,5.0,3.0,1.0,Single Family Home,4214.0,30927.6,749900.0,"-115.245186,36.134117",89117,4.26496047655611,177.9544375889891,-115.245186,36.134117
1208 ARROWHEAD AVE LAS VEGAS NV 89106,4.0,2.0,0.0,Single Family Home,1306.0,6969.0,104990.0,"-115.18271,36.185802",89106,4.93719340686623,80.3905053598775,-115.18271,36.185802
2333 BABCOCK DR LAS VEGAS NV 89134,4.0,2.0,1.0,Single Family Home,2096.0,5227.0,222500.0,"-115.303734,36.20363",89134,9.55109964189903,106.15458015267176,-115.303734,36.20363
9172 SANGRIA LN LAS VEGAS NV 89147,3.0,2.0,1.0,Single Family Home,2280.0,5227.0,258900.0,"-115.29225,36.103138",89147,6.729036273548369,113.55263157894737,-115.29225,36.103138
6955 N DURANGO DR UNIT: # 2054 LAS VEGAS NV 89149,1.0,1.0,0.0,Condo/Townhome/Row Home/Co-Op,776.0,NaN,5e4,NA,89149,NA,64.43298969072166,NA,NA
6204 EUGENE AVE LAS VEGAS NV 89108,4.0,2.0,0.0,Single Family Home,1332.0,6534.0,8e4,"-115.22688,36.19895",89108,6.551708247803775,60.06006006006006,-115.22688,36.19895
607 BELL DR LAS VEGAS NV 89101,3.0,2.0,0.0,Single Family Home,1156.0,7405.0,49990.0,"-115.139015,36.176563",89101,4.668827771977015,43.2439446366782,-115.139015,36.176563
8715 KILLIANS GREENS DR LAS VEGAS NV 89131,4.0,3.0,1.0,Single Family Home,3091.0,10454.4,535500.0,"-115.24606,36.316856",89131,14.530394752507794,173.24490456163053,-115.24606,36.316856
643 CORAL VIEW ST LAS VEGAS NV 89110,5.0,3.0,1.0,Single Family Home,4028.0,17424.0,26e4,"-115.02665,36.171528",89110,9.066319587728856,64.54816285998014,-115.02665,36.171528
2776 BORTHWICK AVE HENDERSON NV 89044,5.0,4.0,1.0,Single Family Home,3347.0,10454.4,459900.0,"-115.10644,35.933613",89044,13.023550157753943,137.40663280549745,-115.10644,35.933613
6485 GRAND MAYNE CT LAS VEGAS NV 89139,5.0,2.0,1.0,Single Family Home,2742.0,4791.0,285e3,"-115.23418,36.034935",89139,6.480872323886499,103.93873085339169,-115.23418,36.034935
5624 NATIVE SUNFLOWER ST LAS VEGAS NV 89031,4.0,2.0,1.0,Single Family Home,2793.0,4356.0,23e4,"-115.19491,36.26266",89031,10.279841108605499,82.34872896527033,-115.19491,36.26266
1825 BROKEN LANCE AVE LAS VEGAS NV 89031,4.0,3.0,1.0,Single Family Home,2403.0,4791.0,185e3,"-115.16758,36.262222",89031,10.17941033426202,76.98709945900957,-115.16758,36.262222
47 E AGATE AVE UNIT 408 LAS VEGAS NV 89123,2.0,2.0,0.0,Condo/Townhome/Row Home/Co-Op,1165.0,NaN,155e3,NA,89123,NA,133.04721030042919,NA,NA
2521 CYCAD TREE ST LAS VEGAS NV 89108,4.0,3.0,0.0,Single Family Home,1727.0,6969.0,169950.0,"-115.23442,36.205254",89108,7.133895362302355,98.40764331210191,-115.23442,36.205254
6665 CORAL SPRINGS CIR LAS VEGAS NV 89108,3.0,2.0,1.0,Single Family Home,1887.0,4356.0,163500.0,"-115.2401,36.204453",89108,7.245287309050816,86.64546899841018,-115.2401,36.204453
1485 WESTWIND RD LAS VEGAS NV 89146,4.0,3.0,2.0,Single Family Home,3618.0,20908.8,449999.0,"-115.219055,36.155087",89146,3.8030092861914007,124.37783305693753,-115.219055,36.155087
4849 ELAINA AVE LAS VEGAS NV 89120,4.0,2.0,0.0,Single Family Home,1515.0,6098.0,174900.0,"-115.067116,36.089943",89120,6.154566487702735,115.44554455445545,-115.067116,36.089943
2308 LA MARK AVE LAS VEGAS NV 89106,3.0,2.0,1.0,Single Family Home,1780.0,3920.0,135e3,"-115.17391,36.186943",89106,4.985142539422567,75.84269662921348,-115.17391,36.186943
5726 SLICE DR LAS VEGAS NV 89142,4.0,3.0,0.0,Single Family Home,1636.0,4791.0,174900.0,"-115.04945,36.146717",89142,7.245823941165416,106.90709046454768,-115.04945,36.146717
8733 RED BROOK DR # 204-1922 LAS VEGAS NV 89128,2.0,2.0,0.0,Condo/Townhome/Row Home/Co-Op,1333.0,2787.0,167500.0,NA,89128,NA,125.65641410352588,NA,NA
6816 ARROYO AVE LAS VEGAS NV 89103,3.0,2.0,0.0,Single Family Home,1185.0,3920.0,94e3,"-115.24147,36.10611",89103,3.8858096795590824,79.32489451476793,-115.24147,36.10611
3217 ELK CLOVER ST LAS VEGAS NV 89135,4.0,4.0,1.0,Single Family Home,3823.0,10890.0,799e3,"-115.340294,36.13185",89135,9.443148317255355,208.998168977243,-115.340294,36.13185
6041 RUFFIAN ST LAS VEGAS NV 89149,4.0,3.0,1.0,Single Family Home,2862.0,22651.2,46e4,"-115.317345,36.270767",89149,13.458004339135213,160.72676450034942,-115.317345,36.270767
9303 GILCREASE AV UNIT: 1022 LAS VEGAS NV 89149,2.0,2.0,0.0,Condo/Townhome/Row Home/Co-Op,1120.0,NaN,74e3,"-115.30088,36.302895",89149,14.821474769847212,66.07142857142857,-115.30088,36.302895
4335 QUESTA CT LAS VEGAS NV 89120,4.0,2.0,1.0,Single Family Home,2590.0,12632.4,145e3,"-115.07874,36.097748",89120,5.390946550076643,55.98455598455598,-115.07874,36.097748
8324 CUPERTINO HEIGHTS WAY LAS VEGAS NV 89178,5.0,4.0,1.0,Single Family Home,3919.0,6534.0,439900.0,"-115.27367,36.007484",89178,9.298809405900917,112.24802245470784,-115.27367,36.007484
1300 EATON DR LAS VEGAS NV 89102,3.0,2.0,1.0,Single Family Home,3243.0,10018.8,389e3,"-115.18442,36.154934",89102,2.8525985435782175,119.95066296638915,-115.18442,36.154934
55 E AGATE AVE UNIT 205 LAS VEGAS NV 89123,2.0,2.0,0.0,Condo/Townhome/Row Home/Co-Op,1155.0,NaN,159999.0,NA,89123,NA,138.52727272727273,NA,NA
2700 LAS VEGAS BLVD S UNIT 1408 LAS VEGAS NV 89109,2.0,2.0,1.0,Condo/Townhome/Row Home/Co-Op,1467.0,NaN,409900.0,"-115.15973,36.140064",89109,1.8992409073701513,279.41376959781866,-115.15973,36.140064
5843 STONEBOROUGH ST LAS VEGAS NV 89113,3.0,2.0,0.0,Single Family Home,1282.0,5096.0,14e4,"-115.27166,36.08244",89113,5.959954876772144,109.204368174727,-115.27166,36.08244
4263 CLOVERDALE AVE LAS VEGAS NV 89121,4.0,1.0,1.0,Single Family Home,1134.0,6969.0,107e3,"-115.08104,36.132717",89121,5.282755517728022,94.35626102292768,-115.08104,36.132717
8700 RED RIO DR UNIT 104 LAS VEGAS NV 89128,2.0,2.0,0.0,Condo/Townhome/Row Home/Co-Op,1189.0,1176.0,142500.0,NA,89128,NA,119.84861227922624,NA,NA
8881 PASEO RANCHERO CT LAS VEGAS NV 89147,5.0,3.0,0.0,Single Family Home,2908.0,3789720.0,4e5,"-115.28541,36.10529",89147,6.332265617756886,137.5515818431912,-115.28541,36.10529
2740 PROMONTORY VISTA PL LAS VEGAS NV 89142,4.0,2.0,1.0,Single Family Home,2095.0,4791.0,15e4,"-115.02845,36.14016",89142,8.26448416523507,71.59904534606206,-115.02845,36.14016
8524 BERKLEY HALL ST LAS VEGAS NV 89131,3.0,2.0,0.0,Single Family Home,2559.0,8712.0,279500.0,"-115.261765,36.313873",89131,14.607944962518882,109.22235248143807,-115.261765,36.313873
8057 LOMA DEL RAY ST LAS VEGAS NV 89131,3.0,2.0,1.0,Single Family Home,2066.0,5227.0,205e3,"-115.2506,36.30721",89131,13.970385960920176,99.22555663117134,-115.2506,36.30721
6550 CHINATOWN ST LAS VEGAS NV 89166,3.0,2.0,1.0,Single Family Home,2087.0,3484.0,145e3,"-115.33103,36.280098",89166,14.433099429625123,69.47771921418304,-115.33103,36.280098
7584 BRIGHTWOOD DR LAS VEGAS NV 89123,4.0,2.0,0.0,Single Family Home,2352.0,6969.0,274998.0,"-115.14936,36.051815",89123,4.526584630190452,116.92091836734694,-115.14936,36.051815
2020 TURTLEROCK ST LAS VEGAS NV 89142,3.0,2.0,0.0,Single Family Home,1439.0,4356.0,139900.0,"-115.044525,36.149647",89142,7.570450299790722,97.22029186935372,-115.044525,36.149647
5134 S JONES BLVD UNIT 106 LAS VEGAS NV 89118,1.0,1.0,0.0,Condo/Townhome/Row Home/Co-Op,668.0,NaN,49900.0,"-115.22505,36.095776",89118,3.199042168864458,74.7005988023952,-115.22505,36.095776
5005 GLITTERING STAR CT LAS VEGAS NV 89130,3.0,2.0,1.0,Single Family Home,1639.0,3920.0,149900.0,"-115.209984,36.26276",89130,10.421443418604476,91.45820622330689,-115.209984,36.26276
5362 PANACA SPRING ST LAS VEGAS NV 89122,3.0,2.0,1.0,Single Family Home,1600.0,2178.0,169e3,NA,89122,NA,105.625,NA,NA
4979 BLUE MARLIN AVE LAS VEGAS NV 89115,3.0,2.0,1.0,Single Family Home,1247.0,2178.0,95e3,"-115.06493,36.238934",89115,10.478882868751764,76.18283881315156,-115.06493,36.238934
10608 EMERALD PATH AVE LAS VEGAS NV 89166,3.0,2.0,1.0,Single Family Home,2399.0,4356.0,21e4,"-115.32675,36.289364",89166,14.802632029201693,87.53647353063776,-115.32675,36.289364
813 PEACHY CANYON CIR UNIT 103 LAS VEGAS NV 89144,3.0,3.0,0.0,Condo/Townhome/Row Home/Co-Op,1707.0,NaN,245e3,"-115.30968,36.18129",89144,8.926904659744338,143.52665495020503,-115.30968,36.18129
2475 PLAN LAS VEGAS NV 89179,5.0,3.0,0.0,Single Family Home; Ready to build,2475.0,130680.0,263900.0,NA,89179,NA,106.62626262626263,NA,NA
7359 WILD ROAR AVE LAS VEGAS NV 89129,4.0,3.0,0.0,Single Family Home,3023.0,6969.0,325e3,"-115.25473,36.23553",89129,9.509826830289848,107.50909692358584,-115.25473,36.23553
10116 DESERT WIND DR LAS VEGAS NV 89144,4.0,2.0,1.0,Single Family Home,1868.0,5227.0,239e3,"-115.31575,36.18568",89144,9.373916109227723,127.94432548179871,-115.31575,36.18568
9997 DIAMOND SUMMIT CT UNIT: 103 LAS VEGAS NV 89183,3.0,2.0,1.0,Condo/Townhome/Row Home/Co-Op,1670.0,871.0,135e3,"-115.119095,36.007847",89183,7.953980525721646,80.83832335329342,-115.119095,36.007847
502 GREENBRIAR TOWNHOUSE WAY LAS VEGAS NV 89121,2.0,1.0,1.0,Condo/Townhome/Row Home/Co-Op,1232.0,1306.0,75e3,NA,89121,NA,60.87662337662338,NA,NA
5359 CHAMPION RUN ST LAS VEGAS NV 89113,4.0,3.0,0.0,Single Family Home,2127.0,3049.0,224900.0,"-115.26271,36.091103",89113,5.285217294681748,105.73577809120827,-115.26271,36.091103
9516 VICTORY GARDEN AVE LAS VEGAS NV 89149,3.0,3.0,0.0,Single Family Home,2116.0,3920.0,215e3,"-115.304214,36.30072",89149,14.782014869156116,101.60680529300568,-115.304214,36.30072
5481 S SANDHILL RD LAS VEGAS NV 89120,4.0,3.0,0.0,Single Family Home,1908.0,9147.0,172500.0,"-115.09145,36.089798",89120,4.864332424555202,90.40880503144655,-115.09145,36.089798
716 QUAYSIDE CT LAS VEGAS NV 89178,3.0,2.0,1.0,Single Family Home,2e3,3484.0,234900.0,"-115.30451,36.03896",89178,9.031232004319532,117.45,-115.30451,36.03896
10368 GWYNNS FALLS ST LAS VEGAS NV 89183,4.0,3.0,0.0,Single Family Home,2037.0,3920.0,15e4,"-115.13419,36.00127",89183,8.110568591962458,73.63770250368188,-115.13419,36.00127
5000 ORCHARD SKY AVE LAS VEGAS NV 89131,3.0,3.0,0.0,Single Family Home,2312.0,10890.0,339999.0,"-115.20984,36.28603",89131,11.996527530039193,147.0583910034602,-115.20984,36.28603
6322 PALE PAVILION AVE LAS VEGAS NV 89139,5.0,3.0,1.0,Single Family Home,5160.0,8712.0,549e3,"-115.23016,36.04691",89139,5.666703819413543,106.3953488372093,-115.23016,36.04691
8030 LAURENA AVE LAS VEGAS NV 89147,3.0,2.0,1.0,Condo/Townhome/Row Home/Co-Op,1311.0,2178.0,15e4,"-115.26589,36.110508",89147,5.214870832758733,114.41647597254004,-115.26589,36.110508
8316 SWAN LAKE AVE LAS VEGAS NV 89128,5.0,3.0,0.0,Single Family Home,3490.0,6534.0,355e3,"-115.27434,36.200195",89128,8.18629721530533,101.71919770773638,-115.27434,36.200195
1515 E RENO AV UNIT: A206 LAS VEGAS NV 89119,1.0,1.0,0.0,Condo/Townhome/Row Home/Co-Op,573.0,NaN,41e3,"-115.13205,36.09725",89119,2.5770005703192957,71.55322862129145,-115.13205,36.09725
544 HIGHLAND BLUFF WAY LAS VEGAS NV 89138,4.0,3.0,0.0,Single Family Home,3221.0,6969.0,599e3,"-115.36126,36.169052",89138,11.186366464170339,185.96709096553866,-115.36126,36.169052
9241 JANUARY DR LAS VEGAS NV 89134,2.0,2.0,0.0,Condo/Townhome/Row Home/Co-Op,1749.0,3049.0,204e3,"-115.29573,36.215855",89134,9.7937850774556,116.63807890222985,-115.29573,36.215855
1709 PACIFIC SANDSTONE PL LAS VEGAS NV 89144,3.0,2.0,0.0,Condo/Townhome/Row Home/Co-Op,1694.0,4356.0,249e3,"-115.323,36.190315",89144,9.886539290303201,146.98937426210153,-115.323,36.190315
5258 CASPIAN DR LAS VEGAS NV 89118,4.0,2.0,0.0,Single Family Home,1913.0,7840.0,175e3,"-115.228355,36.093006",89118,3.4471276576256575,91.47935180345007,-115.228355,36.093006
5053 TRANQUIL STREAM CT LAS VEGAS NV 89148,4.0,2.0,1.0,Single Family Home,2310.0,6969.0,288e3,"-115.30704,36.09738",89148,7.603606979988799,124.67532467532467,-115.30704,36.09738
2469 FRESNAL CANYON AVE LAS VEGAS NV 89123,4.0,2.0,1.0,Single Family Home,1870.0,3484.0,199e3,"-115.175224,36.0159",89123,6.80962202837868,106.41711229946524,-115.175224,36.0159
6433 AFFERMATO ST LAS VEGAS NV 89131,4.0,3.0,1.0,Single Family Home,3903.0,14810.4,569900.0,"-115.229546,36.277035",89131,11.636772721574072,146.01588521650012,-115.229546,36.277035
649 LINESHACK LN LAS VEGAS NV 89110,3.0,2.0,1.0,Single Family Home,1650.0,4791.0,115e3,"-115.08991,36.175045",89110,6.2319906686414335,69.6969696969697,-115.08991,36.175045
7950 W FLAMINGO RD UNIT: 1145 LAS VEGAS NV 89147,2.0,2.0,0.0,Condo/Townhome/Row Home/Co-Op,1023.0,NaN,96e3,"-115.264435,36.11468",89147,5.125524841763669,93.841642228739,-115.264435,36.11468
7107 RUSTY NAIL WAY LAS VEGAS NV 89119,3.0,2.0,0.0,Single Family Home,1358.0,8276.0,11e4,"-115.13262,36.06098",89119,4.330276317525751,81.00147275405007,-115.13262,36.06098
6705 BENT WOOD CT LAS VEGAS NV 89108,3.0,2.0,1.0,Single Family Home,2793.0,10890.0,289990.0,"-115.24235,36.223656",89108,8.461849002179877,103.82742570712496,-115.24235,36.223656
10724 JUBILEE MOUNTAIN AVE LAS VEGAS NV 89129,3.0,2.0,0.0,Single Family Home,1852.0,5662.0,274900.0,"-115.33216,36.23391",89129,12.12288534870929,148.4341252699784,-115.33216,36.23391
3400 CONAN ST UNIT 103 LAS VEGAS NV 89129,2.0,2.0,0.0,Condo/Townhome/Row Home/Co-Op,1225.0,NaN,145e3,"-115.30834,36.222572",89129,10.619691652754696,118.36734693877551,-115.30834,36.222572
4424 WARBONNET WAY LAS VEGAS NV 89147,4.0,3.0,0.0,Single Family Home,1748.0,4356.0,219900.0,"-115.265656,36.108635",89147,5.210539516181852,125.80091533180779,-115.265656,36.108635
2777 PARADISE RD UNIT 1801 LAS VEGAS NV 89109,3.0,6.0,0.0,Condo/Townhome/Row Home/Co-Op,5609.0,NaN,24e5,"-115.1548,36.138577",89109,1.9333964642496804,427.8837582456766,-115.1548,36.138577
754 VEGAS VALLEY DR LAS VEGAS NV 89109,2.0,2.0,1.0,Single Family Home,2800.0,4791.0,469e3,"-115.14485,36.138535",89109,2.2715531812115435,167.5,-115.14485,36.138535
4620 DENARO DR LAS VEGAS NV 89135,3.0,2.0,0.0,Single Family Home,2216.0,6534.0,425e3,"-115.32668,36.10542",89135,8.63172818741061,191.78700361010831,-115.32668,36.10542
274 BROADCAST AVE LAS VEGAS NV 89183,5.0,4.0,0.0,Single Family Home,4058.0,13503.6,48e4,"-115.16006,36.00783",89183,7.399228764014494,118.28486939379005,-115.16006,36.00783
2912 JOSEPHINE DR HENDERSON NV 89044,4.0,3.0,1.0,Single Family Home,3877.0,9147.0,559950.0,"-115.09729,35.92454",89044,13.772977452420353,144.42868197059582,-115.09729,35.92454
3049 JACARANDA DR LAS VEGAS NV 89117,5.0,3.0,0.0,Single Family Home,2917.0,4791.0,348888.0,"-115.273705,36.13408",89117,5.800322154675613,119.60507370586218,-115.273705,36.13408
3029 BELLAVISTA LN LAS VEGAS NV 89122,2.0,2.0,0.0,Mfd/Mobile Home,1512.0,5227.0,79500.0,"-115.05512,36.1342",89122,6.720187266100637,52.57936507936508,-115.05512,36.1342
3722 KELTIE BROOK DR LAS VEGAS NV 89141,5.0,4.0,1.0,Single Family Home,4478.0,8712.0,51e4,"-115.18927,35.98028",89141,9.309865630479111,113.89012952210808,-115.18927,35.98028
5250 S RAINBOW BL UNIT: 1163 LAS VEGAS NV 89118,3.0,2.0,0.0,Condo/Townhome/Row Home/Co-Op,1131.0,NaN,129900.0,"-115.242935,36.093285",89118,4.190598714843146,114.85411140583554,-115.242935,36.093285
2700 S LAS VEGAS BL UNIT: 2702 LAS VEGAS NV 89109,3.0,3.0,1.0,Condo/Townhome/Row Home/Co-Op,1781.0,NaN,125e4,NA,89109,NA,701.8528916339135,NA,NA
9041 LITTLE HORSE AVE LAS VEGAS NV 89143,3.0,2.0,1.0,Single Family Home,2067.0,5227.0,235e3,"-115.2933,36.315094",89143,15.373002538615701,113.69134010643445,-115.2933,36.315094
7913 DOVER SHORES AVE LAS VEGAS NV 89128,3.0,2.0,1.0,Single Family Home,2339.0,4356.0,299e3,"-115.26754,36.20191",89128,8.015719429697398,127.8324070115434,-115.26754,36.20191
10008 MADISON WALK AVE LAS VEGAS NV 89149,3.0,2.0,1.0,Single Family Home,2325.0,6534.0,295e3,"-115.313324,36.303566",89149,15.208997822604,126.88172043010752,-115.313324,36.303565999999996
6201 E LAKE MEAD BLVD UNIT 275 LAS VEGAS NV 89156,2.0,2.0,0.0,Condo/Townhome/Row Home/Co-Op,1446.0,NaN,77e3,"-115.03641,36.195946",89156,9.465473534886621,53.250345781466116,-115.03641,36.195946
5323 CANDLESPICE WAY LAS VEGAS NV 89135,3.0,2.0,1.0,Single Family Home,1964.0,6098.0,419e3,"-115.3238,36.092255",89135,8.587738690908775,213.34012219959266,-115.3238,36.092255
8937 CALEDON RIDGE CT LAS VEGAS NV 89149,3.0,2.0,1.0,Single Family Home,1491.0,2178.0,149900.0,"-115.291275,36.29314",89149,13.974282190320798,100.53655264922871,-115.291275,36.29314
10709 SPRUCEDALE AVE LAS VEGAS NV 89144,5.0,3.0,0.0,Single Family Home,2771.0,5227.0,335e3,"-115.32926,36.16714",89144,9.468259307303356,120.89498376037531,-115.32926,36.16714
1200 MERSAULT CT LAS VEGAS NV 89144,4.0,3.0,1.0,Single Family Home,4428.0,13503.6,1275e3,"-115.33087,36.186047",89144,10.116757115335886,287.94037940379405,-115.33087,36.186047
3150 SOFT BREEZES DR APT 1215 LAS VEGAS NV 89128,1.0,1.0,0.0,Condo/Townhome/Row Home/Co-Op,690.0,NaN,49900.0,"-115.26505,36.216927",89128,8.736300716196888,72.31884057971014,-115.26505,36.216927
200 HOOVER AVE UNIT 1512 LAS VEGAS NV 89101,1.0,1.0,0.0,Condo/Townhome/Row Home/Co-Op,1065.0,NaN,234900.0,NA,89101,NA,220.56338028169014,NA,NA
708 DIKE LN LAS VEGAS NV 89106,3.0,1.0,0.0,Single Family Home,984.0,10018.8,8e4,"-115.1736,36.178017",89106,4.369549868871986,81.30081300813008,-115.1736,36.178017
500 S 13TH ST APT C29 LAS VEGAS NV 89101,1.0,1.0,0.0,Condo/Townhome/Row Home/Co-Op,700.0,59241.6,14900.0,NA,89101,NA,21.285714285714285,NA,NA
8073 VILLA ARMANDO ST LAS VEGAS NV 89131,4.0,2.0,0.0,Single Family Home,1814.0,6098.0,21e4,"-115.2688,36.307175",89131,14.317171664434245,115.76626240352812,-115.2688,36.307175
3588 VILLA KNOLLS EAST DR LAS VEGAS NV 89120,3.0,2.0,0.0,Condo/Townhome/Row Home/Co-Op,1012.0,1306.0,45e3,"-115.09763,36.099316",89120,4.337365510236567,44.466403162055336,-115.09763,36.099316
3165 S MONTE CRISTO WAY LAS VEGAS NV 89117,3.0,2.0,1.0,Single Family Home,2559.0,23086.8,499900.0,"-115.254234,36.13171",89117,4.703862082471151,195.34974599452912,-115.254234,36.13171
9284 ORCHID PANSY AVE LAS VEGAS NV 89148,3.0,2.0,1.0,Single Family Home,1847.0,3659.0,114900.0,"-115.29501,36.06635",89148,7.6057796615186835,62.20898754737412,-115.29501,36.06635
4555 PALISADES CANYON CIR LAS VEGAS NV 89129,4.0,3.0,1.0,Single Family Home,4321.0,18295.2,71e4,"-115.26576,36.24313",89129,10.269903127813253,164.3138162462393,-115.26576,36.24313
9764 GALLO DR LAS VEGAS NV 89147,4.0,3.0,0.0,Single Family Home,2445.0,5662.0,298e3,"-115.30579,36.1257",89147,7.47750729034884,121.88139059304703,-115.30579,36.1257
8356 LOVERS KNOT CT LAS VEGAS NV 89131,4.0,3.0,1.0,Single Family Home,3638.0,14810.4,49e4,"-115.27746,36.334705",89131,16.260173788314194,134.68938977460144,-115.27746,36.334705
9147 PLACER BULLION AVE LAS VEGAS NV 89178,5.0,3.0,0.0,Single Family Home,2552.0,4791.0,274999.0,"-115.29391,36.017048",89178,9.551517933960099,107.7582288401254,-115.29391,36.017048
8806 TANGERINE SKY AVE LAS VEGAS NV 89178,5.0,3.0,0.0,Single Family Home,2576.0,8712.0,231e3,"-115.28506,36.012745",89178,9.425680197229823,89.67391304347827,-115.28506,36.012745
8556 TELLIMA CT LAS VEGAS NV 89149,3.0,2.0,1.0,Single Family Home,1763.0,2178.0,194e3,"-115.28244,36.283264",89149,13.141370285070993,110.03970504821328,-115.28244,36.283264
6062 QUINTILLION AVE LAS VEGAS NV 89122,3.0,2.0,0.0,Single Family Home,1656.0,5662.0,22e4,"-115.04112,36.11825",89122,7.371610345156824,132.8502415458937,-115.04112,36.11825
7616 ALMERIA AVE LAS VEGAS NV 89128,2.0,2.0,1.0,Condo/Townhome/Row Home/Co-Op,1247.0,2178.0,15e4,"-115.2612,36.195053",89128,7.426904342924379,120.28869286287089,-115.2612,36.195053
1044 THORNFIELD LN LAS VEGAS NV 89123,4.0,2.0,0.0,Single Family Home,1739.0,6098.0,234900.0,"-115.139824,36.039352",89123,5.509981172018238,135.07763082231168,-115.139824,36.039352
